"ID","GSM3235666","GSM3235669","GSM3235720","GSM3235723","GSM3235755","GSM3235758","GSM3235764","GSM3235767","GSM3235877","GSM3235880","GSM3235886","GSM3235888","GSM3235894","GSM3235897","GSM3235903","GSM3235906","GSM3235912","GSM3235915"
"SLC35A5",7.818544655,7.766220488,7.285319259,7.611773507,8.232725353,8.029460665,8.096485956,8.009762346,7.934189252,8.360030268,7.952885775,7.84862744,7.433148849,7.987274932,7.402618151,7.14337075,7.34181758,7.307572802
"SLC35B1",9.653391539,9.521681489,9.400792362,9.109360692,9.419633982,9.505155932,8.743116975,8.721781986,9.116430065,9.073133549,9.128655904,9.363732049,9.109356014,9.359026788,9.759573411,9.833802563,9.461501346,9.4377387
"SLC35C1",6.106491144,5.430934274,5.3252019,5.944550423,5.500628878,6.068368329,5.132357009,5.532683103,5.474205088,5.487791635,4.638703022,4.749513738,4.598309143,4.624949038,5.47298631,5.454907242,6.057394182,5.845291296
"SLC35C2",6.386272566,6.577871163,5.514678516,6.263273257,5.829832469,6.072550169,6.483672544,6.700132785,6.125317619,5.895049744,7.052954738,6.751685368,6.156171103,6.788961336,6.860299384,6.735289491,6.105811233,6.066331417
"SLC35D1",5.77690535266667,6.15826403666667,6.68387294966667,6.34942151466667,6.65592506733333,6.629455486,6.25592624966667,5.96728017833333,6.73442961733333,6.557505635,6.335520866,6.102726863,6.01014989533333,5.70221028566667,6.07211649866667,5.92344117566667,6.14455045066667,6.09985674133333
"SLC35D2",7.6341656145,7.932884896,6.4548832915,7.6939553955,7.1910391545,7.814197509,8.0038354245,8.3543784775,6.8910117245,7.176389518,7.0397453405,7.4051212425,6.855194457,7.769957223,6.812517315,7.022699748,7.9213248725,8.2035027245
"SLC35E1",6.93914147033333,7.00481799666667,7.181177447,7.04469884133333,7.03469616433333,7.22737892566667,7.322239254,7.45117880066667,7.15789823833333,6.98494508133333,7.32108518766667,7.24333935033333,7.16016385966667,7.31278829766667,6.99407673,7.07582228333333,7.16593391,6.970807288
"SLC35E2A",3.383206453,3.308120381,3.662917905,4.05998536,3.670442583,3.738766492,3.738290728,3.96326402,3.46273728,3.474068881,3.370836082,3.328156741,3.621405941,3.941254401,3.455283598,3.620162394,3.590948667,3.855646928
"SLC35E2B",7.378761169,8.3824947,8.078937283,9.692282701,8.819927429,9.179854809,9.357726631,9.392244116,7.259860636,7.313533138,8.659745168,9.111221791,8.091517405,9.534760469,6.369466785,7.114297566,9.758406266,10.0405521
"SLC35E3",5.824094876,6.1630774565,5.854554275,6.2081770895,5.702567038,5.97299072,5.9496418535,6.1091250475,5.862135739,6.204479161,6.3516439845,6.5428828965,6.523836374,6.7530546,6.0854209455,6.099111597,5.9610653095,6.132322469
"SLC35F2",8.466368771,7.713952733,11.16169323,10.17821861,8.50166913,8.427846521,8.811937511,8.978166273,7.924359253,7.256296079,9.410605572,9.368453031,9.722041601,9.016382768,8.872135776,8.685055184,9.992738829,9.390969361
"SLC35F5",3.734536,3.456246325,4.009637872,3.936868078,3.569194856,3.841872675,3.768545727,3.592266265,4.415939022,4.884487779,3.81202388,4.411536465,3.992660038,3.771601993,4.144019,3.929965647,3.781295771,3.872833782
"SLC35F6",7.22562005,7.451293248,6.223757079,7.364482339,6.561791231,6.490298448,6.44890833,6.904781303,6.586286893,6.77539102,7.022747314,7.343122203,7.54609544,7.465090229,7.316968975,7.004351972,6.054811775,6.317469899
"SLC35G2",7.767181701,7.375065586,5.775107752,5.662066931,8.82511846,8.647363325,8.889993915,8.994206949,7.034267648,6.92564229,7.28569429,7.677491241,5.015576992,5.479315302,6.301195566,6.794218038,7.596904275,7.265660295
"SLC36A1",5.705505565,6.046309674,6.33961865,6.499825041,6.680405072,7.035097692,5.674486581,5.780996595,5.908773471,6.294693631,6.248502721,6.435788765,6.254239925,5.905404325,7.515361655,7.379062304,6.705401276,6.539746767
"SLC37A1",5.55097154,5.30129505,5.801249055,5.732733344,4.427126558,4.794478734,4.885270536,5.567497046,5.909360976,5.556198986,4.762110542,4.110031352,7.570577717,7.310248076,5.886662796,5.245680038,5.826303259,5.365313307
"SLC37A4",6.4325751445,6.602383454,6.160092818,6.166063283,6.0440375705,5.8534896535,5.6860749955,5.611498459,6.022117142,6.142395977,5.7235989765,5.4021974835,6.446589553,6.8573225035,6.7565256265,7.126579814,6.2631845065,6.525543161
"SLC38A1",10.12230561,10.07753365,9.022726882,8.879664369,9.484953159,10.04641986,9.403636277,10.38217515,9.767456118,10.07163561,9.47875089,10.45133418,10.03386838,10.53540524,10.68109466,10.89578776,9.097912934,9.202637118
"SLC38A10",7.414688649,8.195954188,7.83876831,8.400513925,7.480189433,8.082138832,7.590488656,7.735218657,7.252056476,7.351127702,6.293314637,6.658237737,6.093459215,6.775539171,7.112226817,7.415632752,7.548091583,7.899882331
"SLC38A2",10.20634446,10.36494847,10.223367615,10.920146625,10.60202141,10.822248875,11.244157825,11.29531353,10.294208295,10.505291975,11.644586745,12.048169255,10.135301515,10.5154511,10.03676912,10.488355005,9.7843289235,10.388127005
"SLC38A3",4.20796054,4.154153211,3.728157146,3.743140755,3.909667241,3.574515012,3.831334579,3.796918107,3.921803708,3.747149449,3.944008829,3.868655246,3.836566901,3.695218793,4.40085993,3.777377948,4.090550395,4.073098516
"SLC38A4",3.377469526,3.291356766,3.519862509,3.610156111,3.337284884,3.39113702,5.15435661,3.834282398,3.250428987,3.623647582,3.497348685,3.372457275,3.398321204,3.51822124,3.46246649,3.520721925,3.637937013,3.618843998
"SLC38A6",7.840464063,8.580023776,7.069552662,7.303845771,5.993005574,6.445543953,8.236924506,8.547860668,7.513861516,8.733102152,6.582531267,6.549356851,6.412103721,7.155977081,8.62652787,9.188107367,8.574733055,8.549302878
"SLC38A7",5.28505803366667,5.453325645,4.798409145,5.97124441066667,5.25197772566667,5.49717242733333,4.95954154333333,5.19011125033333,5.571035479,5.94349460333333,5.26260340233333,6.01377948633333,5.423133439,6.21602572266667,5.88126966366667,6.32843698766667,5.47091103466667,5.61960452366667
"SLC39A1",7.330544906,7.10132392,7.605329443,7.609290756,6.887433752,7.032406825,6.825978927,6.836069254,7.423575804,7.266156789,6.969411731,6.63748225,6.948633347,6.814690979,7.884891534,7.918808419,6.876857029,6.655342332
"SLC39A14",10.1301395,9.583621215,9.869347618,9.636407186,9.408263987,9.756574486,8.393544305,8.580693855,10.10512795,10.38585005,10.4709337,10.90656753,8.468996423,7.725050302,9.718508879,9.660146332,9.992697471,9.659883057
"SLC39A2",4.240405189,3.750141291,4.033908249,3.95644695,3.617281404,3.802578183,3.858852409,3.970490651,3.560387546,3.961272778,3.875463327,3.859082752,3.824677296,3.975808179,4.057092937,4.130655114,4.210396396,4.126742457
"SLC39A4",7.685867404,7.457563573,8.504134316,7.808363543,7.002353439,7.072166159,5.823786342,5.757436224,7.915097628,7.388457968,8.973372732,9.098878549,6.827530713,6.474193325,7.234649667,7.662411285,7.493703001,7.503796858
"SLC39A6",9.24344796,8.5542686735,10.87859483,10.999420265,9.3469410135,9.426297191,9.855589293,9.7892286025,9.7414162625,9.5847998475,9.7698010495,9.698234987,8.5576801755,8.573017091,9.529538169,9.458674828,9.423299622,9.4225847375
"SLC39A7",6.1002525,5.94476281,5.895448203,5.884365028,6.938833693,6.695502803,6.138220975,6.387571522,6.392890921,5.648697615,6.333697635,5.805628721,6.346615649,6.319941347,6.153137938,6.379794109,6.544369419,6.126819301
"SLC39A8",6.51176495033333,6.292911863,7.414137613,7.71594524166667,6.33198846766667,5.99946160866667,5.88827532933333,5.846149942,8.099043556,8.51593672933333,6.48360863266667,6.43700879,6.99379784033333,6.42488679866667,8.69313110433333,8.994466326,3.776806018,3.662553986
"SLC39A9",5.7224376255,5.246687998,5.368873679,5.420226374,5.296715122,5.0586440855,4.86861633,4.555124505,5.031853825,5.29916508,5.254355526,4.764425505,6.4709156705,5.907835212,5.339101822,5.5294246435,4.9051084725,4.9035839515
"SLC3A1",4.747163701,5.099569718,3.892904008,4.131938363,4.611565771,4.000102998,3.925189815,3.811746526,3.743626886,3.867429835,3.941460724,3.668922203,3.890564745,3.586875111,4.142157402,4.044737788,3.762454614,3.987993211
"SLC3A2",10.6002204,10.64218018,9.947994307,10.26214375,9.6488371,9.990117989,7.362985738,8.671661694,9.740679193,10.05468406,7.514690596,8.841365292,10.00364592,10.42069169,9.542221024,9.642424142,9.013722035,8.691269204
"SLC41A3",6.214443431,6.420535865,6.29216862,6.208274272,7.567126545,7.657253059,7.564069898,7.835278854,6.144972784,6.064023021,6.322684345,6.385774382,7.136152057,7.461904301,5.969663711,5.922533303,6.555500949,6.795672137
"SLC43A1",5.002619859,4.956827423,3.661834383,3.910746624,5.585456042,5.837840069,5.069913215,5.512713375,4.355590516,4.024658734,3.959672648,3.729717484,4.173994033,3.755640851,4.640405507,4.632615663,4.192947635,4.012884013
"SLC43A3",4.377474168,4.446176742,7.0252574365,5.2364656405,7.88778653,8.237904867,8.0892767995,8.3185760985,7.7273713745,7.721773192,4.0087979195,3.9606484995,3.956462422,4.0099803675,4.639269589,4.49368651,3.822101691,4.0678105065
"SLC44A1",3.829428619,4.240426044,3.869537667,4.738931485,3.961610373,4.251548435,4.726529047,4.464326305,3.91889648,4.063029379,4.576532056,3.841004902,3.720145402,4.11603704,5.082821514,5.449855685,3.87987638,3.699600275
"SLC44A4",3.400050286,3.541226034,3.475597874,3.322527251,3.398481244,3.227913318,3.284250591,3.49130855,3.53737339,3.358085481,3.489024913,3.341578779,3.716196362,3.734163019,3.324538963,3.461134078,3.565376473,3.272973753
"SLC45A2",3.998156933,3.767101106,4.1502640335,3.7634359785,3.596042441,3.7555367325,3.832692493,3.9199013405,3.755057546,3.8582719675,3.689606679,4.295035852,4.0515932235,3.950354314,4.1151649995,4.030166146,3.8209262685,3.7863662535
"SLC46A3",5.255936545,6.336606484,5.806052858,7.470135654,6.216012252,5.65571664,3.779341718,3.388747341,4.166298152,4.187460168,4.185624419,4.324818441,4.549383627,4.590557434,4.182055949,4.421249765,3.665446141,4.061466286
"SLC47A1",8.313600892,8.422722153,3.956370702,3.630548171,4.540179587,4.501815585,3.801016614,3.678410975,7.26799904,7.524784204,5.904051675,5.994690502,4.599844747,4.082932203,8.236787755,8.341060101,5.08517408,5.076458798
"SLC48A1",7.04595555133333,7.32411022966667,6.45046867466667,6.05263662633333,5.55951616233333,5.64235182266667,5.31648459133333,5.529488815,6.87752265533333,7.07606280766667,6.128358313,6.33760004366667,6.06589227466667,6.08917679933333,7.641916081,7.649521802,6.090425015,6.173044126
"SLC49A3",3.683046346,3.988013424,3.538122376,3.204322369,3.544492516,3.431124399,3.750921943,3.987696206,3.37978051,3.424177507,3.292112238,3.445614933,3.374985791,3.398343164,3.711584587,3.534263478,3.758074836,3.385400422
"SLC4A1",4.089815184,4.013076563,3.687170687,4.12384731,3.912402883,3.7760107,4.252017889,4.074338586,4.184003264,3.835630651,3.877293648,3.865251804,3.836902862,3.510550011,4.422576874,3.953292317,3.909180014,4.114086501
"SLC4A1AP",8.483515919,8.495489342,8.315507707,8.1049268,8.311220233,8.3965287,8.073543499,7.881507238,8.575438622,8.492628482,8.756246925,8.762017725,9.53067132,9.694759375,8.446676888,8.283656538,8.479811911,8.435363133
"SLC4A2",8.973365949,8.931601184,8.720292947,8.486554439,7.39190789,7.939152095,8.699241527,9.237950657,8.948144767,8.910410055,8.23006528,8.193242763,6.889873405,6.315894765,9.540361239,9.335274981,8.486768911,8.324062697
"SLC4A3",3.694549891,4.535365651,3.969973924,4.307274363,4.237373378,4.445909313,4.76953265,4.520727684,4.270642036,4.094066288,4.579246352,5.01171001,4.220755306,4.497937519,4.116020533,3.964177132,5.114046583,5.186607742
"SLC4A4",4.40962745575,4.8259755815,4.91567630125,5.32037884875,5.0182673015,4.57452196575,4.5911947525,4.26641947575,4.24954702075,4.1504480625,3.966888329,3.82949859225,4.13519663025,3.94372551325,4.03541778725,3.908879607,4.001817684,3.91221948025
"SLC4A5",3.426727861,3.709084415,3.454553054,3.61633333,3.489402786,3.512984687,3.712372365,3.893224439,3.558719201,3.361178621,3.467128697,3.503652204,3.396762548,3.327432661,3.421203095,3.558943859,3.595715242,3.575774338
"SLC4A7",6.80278757866667,6.276587514,6.282264554,6.08514420833333,7.932281099,7.87964442466667,5.82108696933333,5.664143297,6.23497449966667,6.199234198,8.80592768166667,8.40963834,6.35069165766667,5.202587408,6.68626142933333,6.558563914,6.32546119133333,5.88540376566667
"SLC4A8",3.727734454,3.679134503,3.764420876,3.879554307,3.614852293,3.689928415,3.47569434,3.624652704,3.586298601,3.817079273,3.992515881,3.686910187,3.488815072,4.269438477,3.594680435,3.681810794,4.234527396,3.867063253
"SLC50A1",7.401520893,7.772778476,8.883346106,9.332806181,8.175544023,8.335758452,8.68164613,9.675233866,8.38459859,8.246774901,9.262134054,9.562479563,9.098076827,9.6875863,8.51440959,9.017887933,9.653988291,9.667588518
"SLC52A1",3.657617606,3.911413106,4.02274718,4.248646064,3.47081895,3.644873736,3.62212063,3.576378813,3.56016982,3.565206271,4.066115847,4.25128003,3.729554138,3.569051181,3.577087126,3.555198309,3.922609904,3.647061246
"SLC52A2",8.2071745285,7.647297386,7.574576305,7.21589305,7.787951883,8.0197945815,7.4854869685,7.8799228275,7.532862998,7.3994605655,8.722377696,8.717426876,7.8297019245,7.7165668345,7.893708367,7.6477438675,7.6853468985,7.292414941
"SLC5A1",3.865431701,4.32104064,4.024712007,3.85811137,3.601235993,3.761014269,3.718029388,3.714715586,3.636552507,3.917199458,3.836718093,3.926704932,3.985777396,3.789706032,3.747181743,3.702367086,4.025271214,3.917085246
"SLC5A12",3.436762879,3.479116347,3.930606064,4.96596314,3.429988948,3.566484703,4.003559027,3.872986697,3.472329532,3.802304227,3.592866865,3.6127888,4.111277501,3.460276882,3.575808781,3.58867587,3.857905454,3.572234023
"SLC5A2",4.94675492,4.982653371,5.059063337,4.843058992,4.522703714,4.724206673,4.881352684,5.105552788,4.713761684,4.584955181,4.895707911,5.105486262,4.819588761,4.752379345,4.865152054,5.062618707,4.587418943,4.643484533
"SLC5A3",6.53427336566667,6.29096547366667,6.070147645,5.99845673166667,6.72888896933333,6.861168692,7.58072194533333,7.171362734,6.94164204933333,7.36201410766667,6.61703669033333,6.902982242,5.96361368133333,6.507630874,6.78462311933333,6.60563772733333,9.02970182366667,8.93649690633333
"SLC5A4",3.832980244,3.81936424,3.556872492,3.491074813,3.724388939,3.790698894,3.697698572,3.798774833,3.770321781,3.729467621,3.793823696,3.923055881,3.84510004,3.88331231,3.966939157,3.988141811,3.477933405,3.459652731
"SLC5A5",4.131685463,4.546109747,4.513880023,4.066806102,4.599972027,4.606929422,4.515030307,4.220667934,4.32434394,4.092168924,4.470167763,4.554866062,3.938763116,4.011972549,4.513253163,4.265866399,4.018994302,4.14140887
"SLC5A6",9.255565171,8.567696985,8.16097655,6.714254016,7.86954163,8.086950689,7.069058239,6.902262292,7.909285044,7.48402616,8.972889198,8.742807523,9.176186658,8.94338649,9.355460827,9.251891328,8.635278343,8.502735507
"SLC5A7",3.638979682,4.001340167,4.070063003,3.985081804,3.870731243,4.16608026,3.757122573,3.962630329,3.874644591,3.905155422,3.95444734,3.964116604,4.022598002,4.162819582,3.720472741,3.826135909,3.793390038,3.741005789
"SLC66A2",6.0298338,5.683994381,6.677137631,6.053638484,5.845756705,5.905875286,6.88112767,6.529684579,6.959582152,6.499067717,6.036823499,6.185296567,5.879504511,6.048211505,6.322812232,6.402863292,7.226708283,6.505606673
"SLC66A3",4.662576556,4.884045881,4.825999072,4.174244384,4.416854454,4.368352513,4.308937725,4.612459231,4.377164124,4.332360852,4.290796158,4.871814676,4.390687529,4.284429371,4.658314394,4.721722273,4.468220966,4.810300385
"SLC6A1",3.636963674,3.57605455,3.992523797,4.097699491,3.617591884,3.433685508,3.276563929,3.789919798,3.777791556,3.841048838,3.641496414,3.690148951,3.612242601,4.170825383,3.862714627,3.849612035,3.620078436,3.576541394
"SLC6A11",3.842525353,4.204389301,3.449944039,3.655938217,3.534796172,3.842685696,3.817465396,4.085656438,4.138370404,3.673274645,4.100907619,3.885479348,3.700035982,3.822801517,3.971112667,4.092362179,3.845231341,4.036232751
"SLC6A12",3.91559994,3.519540008,3.729776573,3.567973142,3.704494111,3.753011638,3.674304961,3.881129584,3.675012552,3.642684126,3.70470011,3.908530529,3.418491175,3.487618398,3.624202631,3.705594731,3.66617816,3.821397067
"SLC6A13",3.99914201,4.327597985,4.270602287,4.111722797,3.760006632,4.14487336,4.022832573,4.016447287,4.174512742,4.282290016,4.532857105,4.476437729,4.481863398,4.301790084,4.498830711,3.828607809,4.109138601,4.197026956
"SLC6A14",3.320090764,3.363496206,3.642251751,3.790784987,3.401671307,3.514159315,3.496703414,3.449946013,3.425214928,3.410438085,3.691495756,3.428014478,4.606711168,4.383202705,3.083476673,3.230442454,3.296377951,3.569723774
"SLC6A15",3.678612407,3.818275029,3.871612012,3.937228291,6.325132008,6.649425904,3.45456146,3.749478758,3.762064272,3.639554338,4.420842467,4.011930386,3.981516352,4.007252487,8.246470618,8.20449665,3.868887377,3.753173063
"SLC6A16",3.807047742,3.79092415,3.686085765,4.008381731,3.830275787,3.489885817,3.584562372,3.659963604,3.906531424,3.844575917,3.787195738,3.769315455,3.939787302,4.370709577,4.356324358,3.866825155,5.625321945,6.021832754
"SLC6A2",3.88451014575,3.69663192775,3.73467195825,3.7162943935,3.83152457925,3.72939769875,3.83813139375,3.756044261,3.94406131125,3.68562836875,3.77262867425,3.9555937775,3.81026226325,3.99397223825,3.87016131475,3.9641879355,4.1003731175,3.852920664
"SLC6A20",3.521490969,3.369163279,3.624292566,3.745029163,3.453863051,3.58816243,3.701221327,3.625335548,3.673069753,3.394874836,3.663163081,3.493322662,3.613135871,3.744972754,3.67557667,3.465129402,3.998109386,3.883616268
"SLC6A3",4.297330641,4.206094085,3.68868389,3.957621092,4.124554017,4.312514452,4.509344582,4.315114574,4.196865281,3.95110302,4.135997934,4.37431238,3.708329277,4.077001459,4.384342551,4.083691791,4.464039226,4.143135926
"SLC6A4",3.905255811,4.02765624,3.71613358,3.784721842,3.849632178,3.580003129,3.687931756,3.69205354,3.557007181,4.025180079,3.666347106,3.592032691,3.478205819,3.726375076,3.539150567,3.883011726,3.6861321,3.641236054
"SLC6A5",3.790913923,3.6739835,3.495929929,3.777620378,3.754056894,3.980811866,3.700292607,3.929615614,3.986587416,3.694381402,3.714861222,4.138645296,3.763553061,3.948571818,3.570789432,3.926186327,3.650187864,3.840945917
"SLC6A6",5.12836051066667,4.677177514,3.7447866,3.949645416,4.97187731566667,4.96952736966667,3.98358065466667,4.01879675533333,3.879313819,4.00879444733333,4.24884867333333,4.043469314,4.72086749533333,4.46863621866667,4.67667805333333,4.69900554133333,3.85961398433333,3.84500590633333
"SLC6A7",4.288743488,4.127637223,4.298329929,3.717983744,3.924248023,3.959362665,4.243909305,4.294586008,4.055322626,4.027730628,3.90985298,4.144236703,4.099690659,4.135669187,4.015176911,4.37085029,4.332399583,4.276436696
"SLC6A8",5.67506388675,5.53365513875,7.18950890125,6.862462576,5.7108908875,6.263572352,7.8404576325,8.324151913,5.97032385475,5.9017529325,7.2496492035,7.03181945625,5.13469329825,5.64843666675,8.9987695155,9.09410399275,8.67880008875,8.43097417525
